Model,Confidence_Threshold,mAP@0.5,mAP@0.5:0.95,Recall@100,FPS,Speed_ms,Total_Detections,Total_GT,Avg_Confidence
YOLOv26,0.29,86.37227416038513,51.900458335876465,59.59876775741577,20.8510291964433,47.95926333317766,311,324,0.7917509078979492
YOLOv26,0.30999999999999994,86.3720178604126,51.90021991729736,59.41358208656311,21.285224563015273,46.980946667463286,309,324,0.7948843240737915
YOLOv26,0.32999999999999996,85.46202182769775,51.26294493675232,58.70370268821716,21.633689712362035,46.224199999899916,302,324,0.8059371709823608
YOLOv26,0.35,85.46202182769775,51.23933553695679,58.64197611808777,21.9795259248393,45.496886667145496,297,324,0.8137481212615967
YOLOv26,0.36999999999999994,85.46202182769775,51.23933553695679,58.64197611808777,21.009265506631397,47.598046665855996,297,324,0.8137481212615967
YOLOv26,0.38999999999999996,85.46202182769775,51.23933553695679,58.64197611808777,21.585033628072143,46.32839666737709,296,324,0.8151825070381165
YOLOv26,0.4099999999999999,85.46202182769775,50.990474224090576,58.42592716217041,21.011521247421552,47.592936666721165,295,324,0.8165942430496216
YOLOv26,0.42999999999999994,85.46202182769775,50.990474224090576,58.42592716217041,21.241966819523252,47.0766199992795,294,324,0.8179482817649841
YOLOv26,0.44999999999999996,85.46202182769775,50.990474224090576,58.42592716217041,21.72245137034397,46.035319999161096,292,324,0.8205690383911133
YOLOv26,0.4699999999999999,84.5127522945404,50.76521635055542,58.179014921188354,21.300417466858825,46.9474366667176,290,324,0.82306307554245
YOLOv26,0.48999999999999994,84.5127522945404,50.49771070480347,57.74691104888916,21.18432374179804,47.20471666635907,287,324,0.8266390562057495
YOLOv26,0.5099999999999999,84.5127522945404,50.49771070480347,57.74691104888916,22.592787448417553,44.26191333332099,286,324,0.8277603983879089
YOLOv26,0.5299999999999999,82.59330987930298,49.777621030807495,56.975311040878296,22.211174220410673,45.022383331767436,281,324,0.8332611322402954
YOLOv26,0.5499999999999999,82.59285688400269,49.69790279865265,56.697529554367065,20.33363427093475,49.179600000449376,280,324,0.8343333005905151
YOLOv26,0.57,82.59193897247314,49.426597356796265,56.296294927597046,21.705361296416,46.0715666670391,278,324,0.8362488746643066
YOLOv26,0.59,81.63354396820068,49.07518029212952,56.04938268661499,22.267643266724136,44.90820999878148,277,324,0.8371631503105164
YOLOv26,0.6099999999999999,80.67467212677002,48.380106687545776,55.06172776222229,20.190476959579648,49.52830000014122,273,324,0.8407240509986877
YOLOv26,0.6299999999999999,79.71697449684143,48.10968041419983,54.722219705581665,20.618490098744196,48.50015666573503,271,324,0.8423757553100586
YOLOv26,0.6499999999999999,78.75930666923523,47.4418580532074,53.73457074165344,19.80606168505772,50.48959333265278,264,324,0.8477398157119751
YOLOv26,0.6699999999999999,77.79909372329712,47.1253901720047,53.45678925514221,21.258274428992717,47.040506666720226,263,324,0.8484758734703064
YOLOv26,0.69,76.83911323547363,46.453818678855896,52.77777910232544,21.47682064034814,46.56182666634171,259,324,0.8510900139808655
YOLOv26,0.7099999999999999,74.9128520488739,45.74780464172363,51.88271403312683,21.320963005482902,46.902196666390715,253,324,0.8546563982963562
YOLOv26,0.7299999999999999,74.91275668144226,45.281535387039185,51.17284059524536,21.142423823867286,47.2982666666212,249,324,0.8568260073661804
YOLOv26,0.7499999999999999,73.94471168518066,44.758257269859314,50.58642029762268,21.753768513878036,45.96904666711149,245,324,0.8586884140968323
YOLOv26,0.7699999999999999,70.05912661552429,43.15954148769379,48.73456656932831,22.143707197691256,45.15955666647642,235,324,0.8629230260848999
YOLOv26,0.7899999999999999,66.17929339408875,40.885815024375916,45.987653732299805,20.70525694059263,48.296913333130455,222,324,0.8678326606750488
YOLOv26,0.8099999999999998,62.303751707077026,39.23628628253937,43.95061731338501,20.130257528270352,49.67646333364731,208,324,0.8723114132881165
YOLOv26,0.8299999999999998,57.42574334144592,36.88264787197113,41.04938209056854,21.47304978424887,46.570003331968714,188,324,0.8777351379394531
YOLOv26,0.8499999999999999,49.504950642585754,32.31474757194519,35.864198207855225,21.40895776489446,46.70941999987311,160,324,0.8839511871337891
YOLOv26,0.8699999999999999,35.64356565475464,24.320663511753082,26.913580298423767,21.546419570229265,46.41142333372651,116,324,0.8932691812515259
YOLOv26,0.8899999999999999,20.792078971862793,14.727474749088287,15.864197909832,21.142015569881515,47.29917999987568,66,324,0.9028280973434448
YOLOv26,0.9099999999999999,3.9603959769010544,2.432793192565441,2.222222276031971,22.00184522154232,45.450733333079064,11,324,0.9207932353019714
YOLOv26,0.9299999999999998,0.9900989942252636,0.6930693052709103,0.21604937501251698,21.09326979839356,47.40848666697275,1,324,0.939795732498169
YOLOv26,0.9499999999999998,0.0,0.0,0.0,21.663662398024965,46.160246666840976,0,324,0.0
YOLOv26,0.9699999999999999,0.0,0.0,0.0,22.485886733134144,44.47234000011425,0,324,0.0
YOLOv26,0.9899999999999999,0.0,0.0,0.0,21.344905497219862,46.84958666742508,0,324,0.0
